yields.id,genus,species,lat,lon,fertilizer_n,planting_date,planting_density,year,yield,irrigated
2402,Miscanthus,Miscanthus sacchariflorus,52.42,0.11,60,1992,25000,1995,12.1,FALSE
2403,Miscanthus,Miscanthus sacchariflorus,52.42,0.11,60,1992,25000,1996,17.2,FALSE
2404,Miscanthus,Miscanthus sacchariflorus,52.42,0.11,60,1992,25000,1997,21.2,FALSE
2405,Miscanthus,Miscanthus sacchariflorus,52.42,0.11,60,1992,25000,1998,20.7,FALSE
2406,Miscanthus,Miscanthus sacchariflorus,52.42,0.11,60,1992,25000,1999,23.1,FALSE
2407,Miscanthus,Miscanthus sacchariflorus,52.42,0.11,60,1992,25000,2000,21.4,FALSE
2408,Miscanthus,Miscanthus sacchariflorus,52.13,-2.64,60,1992,25000,1994,13.6,FALSE
2409,Miscanthus,Miscanthus sacchariflorus,52.13,-2.64,60,1992,25000,1995,17,FALSE
2410,Miscanthus,Miscanthus sacchariflorus,52.13,-2.64,60,1992,25000,1996,17.7,FALSE
2411,Miscanthus,Miscanthus sacchariflorus,52.13,-2.64,60,1992,25000,1997,17.3,FALSE
2412,Miscanthus,Miscanthus sacchariflorus,52.13,-2.64,60,1992,25000,1998,24.6,FALSE
2413,Miscanthus,Miscanthus sacchariflorus,52.13,-2.64,60,1992,25000,1999,17.7,FALSE
2414,Miscanthus,Miscanthus sacchariflorus,52.13,-2.64,60,1992,25000,2000,20.8,FALSE
16929,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1993,1.88,FALSE
16930,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1994,13.41,FALSE
16931,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1995,24.32,FALSE
16932,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1996,33.2,FALSE
16933,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1993,1.04,FALSE
16934,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1994,4.88,FALSE
16935,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1995,7.15,FALSE
16936,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1996,13.8,FALSE
16937,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1993,4.47,FALSE
16938,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1994,11.86,FALSE
16939,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1995,10.73,FALSE
16940,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1996,19.89,FALSE
16941,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1993,0.202,FALSE
16942,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1994,2.61,FALSE
16943,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1995,3.8,FALSE
16944,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1996,8.86,FALSE
16945,Miscanthus,Miscanthus x giganteus,51.12,13.19,0,1992,20000,1993,2.85,FALSE
16946,Miscanthus,Miscanthus x giganteus,51.12,13.19,60,1992,20000,1993,4.47,FALSE
16947,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1993,4.24,FALSE
16948,Miscanthus,Miscanthus x giganteus,51.12,13.19,180,1992,20000,1993,4.67,FALSE
16949,Miscanthus,Miscanthus x giganteus,51.12,13.19,0,1992,20000,1993,0.98,FALSE
16950,Miscanthus,Miscanthus x giganteus,51.12,13.19,60,1992,20000,1993,1.04,FALSE
16951,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1993,1.86,FALSE
16952,Miscanthus,Miscanthus x giganteus,51.12,13.19,180,1992,20000,1993,1.23,FALSE
16953,Miscanthus,Miscanthus x giganteus,51.12,13.19,0,1992,20000,1994,5.67,FALSE
16954,Miscanthus,Miscanthus x giganteus,51.12,13.19,60,1992,20000,1994,11.86,FALSE
16955,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1994,13.62,FALSE
16956,Miscanthus,Miscanthus x giganteus,51.12,13.19,180,1992,20000,1994,13.46,FALSE
16957,Miscanthus,Miscanthus x giganteus,51.12,13.19,0,1992,20000,1994,4.46,FALSE
16958,Miscanthus,Miscanthus x giganteus,51.12,13.19,60,1992,20000,1994,4.88,FALSE
16959,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1994,8.93,FALSE
16960,Miscanthus,Miscanthus x giganteus,51.12,13.19,180,1992,20000,1994,8.64,FALSE
16961,Miscanthus,Miscanthus x giganteus,51.12,13.19,0,1992,20000,1995,4.42,FALSE
16962,Miscanthus,Miscanthus x giganteus,51.12,13.19,60,1992,20000,1995,10.73,FALSE
16963,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1995,8.21,FALSE
16964,Miscanthus,Miscanthus x giganteus,51.12,13.19,180,1992,20000,1995,12.3,FALSE
16965,Miscanthus,Miscanthus x giganteus,51.12,13.19,0,1992,20000,1995,6.73,FALSE
16966,Miscanthus,Miscanthus x giganteus,51.12,13.19,60,1992,20000,1995,7.15,FALSE
16967,Miscanthus,Miscanthus x giganteus,51.12,13.19,120,1992,20000,1995,8.48,FALSE
16968,Miscanthus,Miscanthus x giganteus,51.12,13.19,180,1992,20000,1995,9.96,FALSE
2883,Miscanthus,Miscanthus x giganteus,49.99,11.99,80,1989,20000,1990,0.13,FALSE
2884,Miscanthus,Miscanthus x giganteus,49.99,11.99,80,1989,20000,1991,0.48,FALSE
2885,Miscanthus,Miscanthus x giganteus,49.99,11.99,80,1989,20000,1992,3.68,FALSE
2886,Miscanthus,Miscanthus x giganteus,49.99,11.99,80,1989,20000,1993,9.97,FALSE
2887,Miscanthus,Miscanthus x giganteus,52.8,11.76,80,1989,20000,1990,0.64,FALSE
2888,Miscanthus,Miscanthus x giganteus,52.8,11.76,80,1989,20000,1991,4.9,FALSE
2889,Miscanthus,Miscanthus x giganteus,52.8,11.76,80,1989,20000,1992,9.53,FALSE
2890,Miscanthus,Miscanthus x giganteus,52.8,11.76,80,1989,20000,1993,13.82,FALSE
2891,Miscanthus,Miscanthus x giganteus,52.61,8.25,80,1989,20000,1990,2.1,FALSE
2892,Miscanthus,Miscanthus x giganteus,52.61,8.25,80,1989,20000,1991,3.26,FALSE
2893,Miscanthus,Miscanthus x giganteus,52.61,8.25,80,1989,20000,1992,12.7,FALSE
2894,Miscanthus,Miscanthus x giganteus,52.61,8.25,80,1989,20000,1993,17.01,FALSE
2895,Miscanthus,Miscanthus x giganteus,48.68,10.14,80,1989,20000,1990,0.5,FALSE
2896,Miscanthus,Miscanthus x giganteus,48.68,10.14,80,1989,20000,1991,3.95,FALSE
2897,Miscanthus,Miscanthus x giganteus,48.68,10.14,80,1989,20000,1992,22.54,FALSE
2898,Miscanthus,Miscanthus x giganteus,48.68,10.14,80,1989,20000,1993,17.85,FALSE
2899,Miscanthus,Miscanthus x giganteus,51.79,7.61,80,1989,20000,1990,1.47,FALSE
2900,Miscanthus,Miscanthus x giganteus,51.79,7.61,80,1989,20000,1991,5.08,FALSE
2901,Miscanthus,Miscanthus x giganteus,51.79,7.61,80,1989,20000,1992,15.2,FALSE
2902,Miscanthus,Miscanthus x giganteus,51.79,7.61,80,1989,20000,1993,18.44,FALSE
2903,Miscanthus,Miscanthus x giganteus,52.7,8.81,80,1989,20000,1990,3.46,FALSE
2904,Miscanthus,Miscanthus x giganteus,52.7,8.81,80,1989,20000,1991,7.01,FALSE
2905,Miscanthus,Miscanthus x giganteus,52.7,8.81,80,1989,20000,1992,8.8,FALSE
2906,Miscanthus,Miscanthus x giganteus,52.7,8.81,80,1989,20000,1993,19.01,FALSE
2907,Miscanthus,Miscanthus x giganteus,52.61,8.25,80,1989,20000,1990,2.1,FALSE
2908,Miscanthus,Miscanthus x giganteus,52.61,8.25,80,1989,20000,1991,5.4,FALSE
2909,Miscanthus,Miscanthus x giganteus,52.61,8.25,80,1989,20000,1992,18.13,FALSE
2910,Miscanthus,Miscanthus x giganteus,52.61,8.25,80,1989,20000,1993,20.02,FALSE
2911,Miscanthus,Miscanthus x giganteus,48.63,11.77,80,1989,20000,1990,0.28,FALSE
2912,Miscanthus,Miscanthus x giganteus,48.63,11.77,80,1989,20000,1991,3.87,FALSE
2913,Miscanthus,Miscanthus x giganteus,48.63,11.77,80,1989,20000,1992,16.2,FALSE
2914,Miscanthus,Miscanthus x giganteus,48.63,11.77,80,1989,20000,1993,20.43,FALSE
2915,Miscanthus,Miscanthus x giganteus,48.1,11.14,80,1989,20000,1990,0.41,FALSE
2916,Miscanthus,Miscanthus x giganteus,48.1,11.14,80,1989,20000,1991,8.99,FALSE
2917,Miscanthus,Miscanthus x giganteus,48.1,11.14,80,1989,20000,1992,20.14,FALSE
2918,Miscanthus,Miscanthus x giganteus,48.1,11.14,80,1989,20000,1993,20.88,FALSE
2919,Miscanthus,Miscanthus x giganteus,48.49,10.29,80,1989,20000,1990,1.11,FALSE
2920,Miscanthus,Miscanthus x giganteus,48.49,10.29,80,1989,20000,1991,11.39,FALSE
2921,Miscanthus,Miscanthus x giganteus,48.49,10.29,80,1989,20000,1992,17.68,FALSE
2922,Miscanthus,Miscanthus x giganteus,48.49,10.29,80,1989,20000,1993,23.42,FALSE
2923,Miscanthus,Miscanthus x giganteus,52.62,10.81,80,1989,20000,1990,3.72,FALSE
2924,Miscanthus,Miscanthus x giganteus,52.62,10.81,80,1989,20000,1991,13.69,FALSE
2925,Miscanthus,Miscanthus x giganteus,52.62,10.81,80,1989,20000,1992,15.3,FALSE
2926,Miscanthus,Miscanthus x giganteus,52.62,10.81,80,1989,20000,1993,23.89,FALSE
3160,Miscanthus,Miscanthus sinensis,53.38,9.75,0,1988,40000,1991,21.8,FALSE
851,Panicum,Panicum virgatum,40.24,79.24,0,1999,"""""",2003,2.87,FALSE
849,Panicum,Panicum virgatum,40.24,79.24,0,1999,"""""",2003,2.08,FALSE
850,Panicum,Panicum virgatum,40.24,79.24,0,1999,"""""",2004,5.07,FALSE
848,Panicum,Panicum virgatum,40.24,79.24,0,1999,"""""",2004,2.61,FALSE
227,Panicum,Panicum virgatum,40.96,-78.74,56,1999,"""""",2002,6.83,FALSE
225,Panicum,Panicum virgatum,40.96,-78.74,56,1999,"""""",2003,6.95,FALSE
228,Panicum,Panicum virgatum,40.96,-78.74,56,1999,"""""",2003,4.72,FALSE
226,Panicum,Panicum virgatum,40.96,-78.74,56,1999,"""""",2004,7.02,FALSE
229,Panicum,Panicum virgatum,40.96,-78.74,56,1999,"""""",2004,4.03,FALSE
1,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,1998,10.7,FALSE
2,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,1998,15.2,FALSE
3,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,1998,11.7,FALSE
4,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,1998,13.2,FALSE
5,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,1998,10.4,FALSE
6,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,1998,11.6,FALSE
7,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,1998,12.4,FALSE
8,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,1998,9.4,FALSE
9,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,1998,8.5,FALSE
10,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,1998,12.1,FALSE
11,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,1999,20.1,FALSE
12,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,1999,18.9,FALSE
13,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,1999,15.8,FALSE
14,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,1999,19,FALSE
15,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,1999,17.1,FALSE
16,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,1999,16.8,FALSE
17,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,1999,19,FALSE
18,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,1999,15.8,FALSE
19,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,1999,14,FALSE
20,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,1999,21.1,FALSE
21,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2000,20.1,FALSE
22,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2000,17.5,FALSE
23,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2000,17.9,FALSE
24,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2000,18.4,FALSE
25,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2000,21.3,FALSE
26,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2000,16.7,FALSE
27,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2000,17.8,FALSE
28,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2000,18.8,FALSE
29,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2000,11.3,FALSE
30,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2000,19.3,FALSE
31,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2001,18.2,FALSE
32,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2001,14.8,FALSE
33,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2001,13.1,FALSE
34,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2001,11.7,FALSE
35,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2001,16.9,FALSE
36,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2001,17,FALSE
37,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2001,16.4,FALSE
38,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2001,16.2,FALSE
39,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2001,14.8,FALSE
40,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2001,12.9,FALSE
41,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2002,9.2,FALSE
42,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2002,8.9,FALSE
43,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2002,8.1,FALSE
44,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2002,7.4,FALSE
45,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2002,9.8,FALSE
46,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2002,9.2,FALSE
47,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2002,11.5,FALSE
48,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2002,10.7,FALSE
49,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2002,11,FALSE
50,Panicum,Panicum virgatum,38.37,23.17,75,1998,2250000,2002,7.1,FALSE
51,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1998,2.3,FALSE
52,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1998,2.5,FALSE
53,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1998,2.5,FALSE
54,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1998,1.4,FALSE
55,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1998,2.9,FALSE
56,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1998,2.4,FALSE
57,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1998,2.2,FALSE
58,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1998,2.1,FALSE
59,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1998,2.4,FALSE
60,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1998,2.99,FALSE
61,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1998,1.3,FALSE
62,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1998,0.9,FALSE
63,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1998,2.8,FALSE
64,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1999,7.6,FALSE
65,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1999,7.6,FALSE
66,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1999,7.1,FALSE
67,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1999,4.7,FALSE
68,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1999,8.3,FALSE
69,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1999,8.5,FALSE
70,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1999,8.5,FALSE
71,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1999,14.6,FALSE
72,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1999,9.9,FALSE
73,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1999,10.4,FALSE
74,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1999,6.3,FALSE
75,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1999,3.5,FALSE
76,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1999,5.8,FALSE
77,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1999,1.7,FALSE
78,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,1999,1.8,FALSE
79,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2000,10.1,FALSE
80,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2000,9.4,FALSE
81,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2000,11.4,FALSE
82,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2000,15.3,FALSE
83,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2000,10.8,FALSE
84,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2000,11.9,FALSE
85,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2000,20.2,FALSE
86,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2000,26.1,FALSE
87,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2000,14.9,FALSE
88,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2000,15.8,FALSE
89,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2000,7.8,FALSE
90,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2000,8.2,FALSE
91,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2000,10.7,FALSE
92,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2000,5.6,FALSE
93,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2000,6.9,FALSE
94,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,8.1,FALSE
95,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,9.7,FALSE
96,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,7.6,FALSE
97,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,12.1,FALSE
98,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,11.9,FALSE
99,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,12.9,FALSE
100,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,13.4,FALSE
101,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,21.8,FALSE
102,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,17,FALSE
103,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,13,FALSE
104,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,7.8,FALSE
105,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,5.5,FALSE
106,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,6.1,FALSE
107,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,3.3,FALSE
108,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,4.1,FALSE
109,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2003,7.3,FALSE
110,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2003,6.8,FALSE
111,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2003,4.9,FALSE
112,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2003,7.9,FALSE
113,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2003,7.7,FALSE
114,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2003,9,FALSE
115,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2003,9.9,FALSE
116,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2003,16.9,FALSE
117,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2003,10.9,FALSE
118,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2003,9.5,FALSE
119,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2003,7.8,FALSE
120,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2003,5.5,FALSE
121,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2003,5.6,FALSE
122,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2003,3.8,FALSE
123,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2003,6.7,FALSE
16446,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,13.4,FALSE
16447,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,12.9,FALSE
16448,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,12.1,FALSE
16449,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,11.9,FALSE
16450,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,9.7,FALSE
16451,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,8.1,FALSE
16452,Panicum,Panicum virgatum,40.15,16.63,75,1998,2250000,2001,7.6,FALSE
844,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1978,7.1,FALSE
845,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1978,6.7,FALSE
17640,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1978,7.7,FALSE
17641,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1978,6.6,FALSE
17642,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1978,8.1,FALSE
17643,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1978,8.6,FALSE
17644,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1978,7.9,FALSE
17645,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1978,7.8,FALSE
852,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1978,7.4,FALSE
853,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1978,6,FALSE
854,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1979,8.4,FALSE
855,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1979,6.8,FALSE
856,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1979,7.6,FALSE
857,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1979,8.8,FALSE
858,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1979,5,FALSE
859,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1979,5,FALSE
860,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1979,7.7,FALSE
861,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1979,6.8,FALSE
862,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1979,4.9,FALSE
863,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1979,4.2,FALSE
864,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1980,8.9,FALSE
865,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1980,8.3,FALSE
866,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1980,7,FALSE
867,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1980,8.4,FALSE
868,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1980,3.9,FALSE
869,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1980,5.4,FALSE
870,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1980,8.7,FALSE
871,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1980,8.3,FALSE
872,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1980,4.4,FALSE
873,Panicum,Panicum virgatum,37.62,-79.95,0,1977,"""""",1980,5,FALSE
182,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2000,5.27,FALSE
183,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2000,5.34,FALSE
184,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2000,6.32,FALSE
185,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2000,8.81,FALSE
186,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2000,8.32,FALSE
187,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2000,7.39,FALSE
188,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2000,6.03,FALSE
189,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2000,7.92,FALSE
190,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2001,8.09,FALSE
191,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2001,7.75,FALSE
192,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2001,9.42,FALSE
193,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2001,10.52,FALSE
194,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2001,9.27,FALSE
195,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2001,6.72,FALSE
196,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2001,6.13,FALSE
197,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2001,4.75,FALSE
198,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2002,2.49,FALSE
199,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2002,2.05,FALSE
200,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2002,3.05,FALSE
201,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2002,3.28,FALSE
202,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2002,3.17,FALSE
203,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2002,2.62,FALSE
204,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2002,2,FALSE
205,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2002,2.18,FALSE
221,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2000,7.6,FALSE
222,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2002,2.4,FALSE
223,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2001,5.93,FALSE
224,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2000,9.58,FALSE
990,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2001,9.46,FALSE
991,Panicum,Panicum virgatum,46.8,-100.92,67,1998,12250000,2002,2.2,FALSE
